"","Address","Date","Rent","Aprt_Type","Building_Type"
"858","1712 N Lincoln Ave, Moore, OK 73160","2026/01/01",1465,"3 Beds","House"
"859","8224 NW 28th Terrace, Bethany, OK 73008","2026/01/01",1400,"3 Beds | 2 Baths | 1,258 sq ft","House"
"860","835 W Sheridan Ave, Oklahoma City, OK 73106","2026/01/01",1301,"1 Bed | 1 Bath | 653 sq ft","House"
"861","9513 Laredo Ln, Yukon, OK 73099","2026/01/01",2020,"4 Beds","House"
"862","507 E Boeing Dr, Midwest City, OK 73110","2026/01/01",875,"2 Beds","House"
"863","17304 Hardwood Pl, Edmond, OK 73012","2026/01/01",2075,"4 Beds","House"
"864","4732 SE 24th St, Del City, OK 73115","2026/01/01",1072,"3 Beds | 2 Baths | 1,094 sq ft","House"
"865","501 S Bouziden Dr, Moore, OK 73160","2026/01/01",1525,"3 Beds","House"
"866","15400 Lone Oak Rd, Oklahoma City, OK 73013","2026/01/01",1250,"2 Beds, 2 Baths, 1,109 sq ft","House"
"867","2648 Grey Stone, Choctaw, OK 73020","2026/01/01",2070,"4 Beds","House"
"868","3632 Firethorn Dr, Del City, OK 73115","2026/01/01",1150,"3 Beds","House"
"869","2504 Yorkshire Ave, Moore, OK 73160","2026/01/01",1300,"3 Beds","House"
"870","7108 Meadow Lake Dr, Yukon, OK 73099","2026/01/01",1825,"4 Beds","House"
"871","18214 Manera Wy, Edmond, OK 73012","2026/01/01",1579,"3 Beds","House"
"872","3300 S Mustang Rd, Yukon, OK 73099","2026/01/01",1299,"2 Beds, 2 Baths, 956 sq ft","House"
"874","11441 SW 25th Terrace, Yukon, OK 73099","2026/01/01",1655,"4 Beds","House"
"875","1812 Foxfire Rd, Edmond, OK 73003","2026/01/01",1620,"4 Beds","House"
"876","19501 N Pennsylvania Ave, Edmond, OK 73012","2026/01/01",1150,"2 Beds, 2 Baths, 988 sq ft","House"
"877","7212 Meadow Lake Dr, Yukon, OK 73099","2026/01/01",1725,"4 Beds","House"
"878","7709 NW 21st St, Bethany, OK 73008","2026/01/01",1695,"2 Beds","House"
"879","516 Foxfire Rd, Edmond, OK 73003","2026/01/01",1520,"3 Beds","House"
"880","1153 Elmhurst St, Moore, OK 73160","2026/01/01",1375,"3 Beds","House"
"881","1212 SE 11th St, Moore, OK 73160","2026/01/01",1425,"3 Beds","House"
"882","9704 Saddle Dr, Yukon, OK 73099","2026/01/01",1599,"3 Beds | 2 Baths | 1,277 sq ft","House"
"883","17040 Hardwood Pl, Edmond, OK 73012","2026/01/01",2300,"3 Beds","House"
"884","1032 NW 191st St, Edmond, OK 73012","2026/01/01",2025,"3 Beds","House"
"885","19421 Sky Blue Ct, Edmond, OK 73012","2026/01/01",1760,"3 Beds","House"
"886","2101 Westridge Dr, Edmond, OK 73013","2026/01/01",2305,"5 Beds","House"
"887","2717 NW 178th St, Edmond, OK 73012","2026/01/01",1499,"1 Bed, 1 Bath, 769 sq ft","House"
"888","7412 Comrade Ln, Yukon, OK 73099","2026/01/01",1920,"4 Beds","House"
"889","3412 Prairie Ave, Edmond, OK 73013","2026/01/01",1970,"3 Beds","House"
"890","11321 NW 102nd St, Yukon, OK 73099","2026/01/01",2025,"3 Beds","House"
"891","11217 NW 102nd St, Yukon, OK 73099","2026/01/01",1935,"3 Beds","House"
"892","3519 Wynn Cir, Edmond, OK 73013","2026/01/01",1595,"3 Beds","House"
"893","11421 SW 25th Terrace, Yukon, OK 73099","2026/01/01",1595,"4 Beds","House"
"894","11516 Southwest 24th Street, Yukon, OK 73099","2026/01/01",1890,"4 Beds","House"
"895","800 Plaza Dr, Moore, OK 73160","2026/01/01",1445,"3 Beds","House"
"896","4346 Driftwood Dr, Harrah, OK 73045","2026/01/01",1760,"3 Beds | 2 Baths | 1,428 sq ft","House"
"897","2012 Wheatfield Ave, Yukon, OK 73099","2026/01/01",1795,"3 Beds | 2 Baths | 1,850 sq ft","House"
"898","3300 S Mustang Rd, Yukon, OK 73099","2026/01/01",1299,"2 Beds | 2 Baths | 956 sq ft","House"
"899","613 S Avery Dr, Moore, OK 73160","2026/01/01",1625,"3 Beds | 2 Baths | 1,940 sq ft","House"
"900","1516 Shalimar Dr, Del City, OK 73115","2026/01/01",950,"3 Beds | 1 Bath | 898 sq ft","House"
"901","18204 Willow Oak Ln, Edmond, OK 73012","2026/01/01",1950,"4 Beds | 2 Baths | 2,080 sq ft","House"
"902","5202 N Rockwell Ave, Bethany, OK 73008","2026/01/01",1450,"2 Beds | 1 Bath","House"
"903","1817 Hardy Dr, Edmond, OK 73013","2026/01/01",1400,"3 Beds | 2 Baths | 1,074 sq ft","House"
"904","3916 NW 164th St, Edmond, OK 73013","2026/01/01",1465,"1 Bed | 1 Bath | 779 sq ft","House"
"905","3400 Overland Dr, Del City, OK 73115","2026/01/01",1350,"3 Beds","House"
"906","3413 Eastwood Cir, Del City, OK 73115","2026/01/01",995,"3 Beds","House"
"907","416 E Charlotte Terrace, Mustang, OK 73064","2026/01/01",2195,"4 Beds","House"
"908","10604 SW 22nd St, Yukon, OK 73099","2026/01/01",1645,"4 Beds","House"
"909","14308 Peach Tree Dr, Yukon, OK 73099","2026/01/01",1725,"3 Beds","House"
"910","301-501 Pointe Parkway Blvd, Yukon, OK 73099","2026/01/01",1319,"2 Beds, 2 Baths, 1,108 sq ft","House"
"911","16616 Canyonwood Ln, Edmond, OK 73012","2026/01/01",1940,"3 Beds","House"
"912","11308 NW 103rd St, Yukon, OK 73099","2026/01/01",1940,"3 Beds","House"
"913","4741 SE 41st St, Del City, OK 73115","2026/01/01",1025,"3 Beds","House"
"914","316 E Georgia Terrace, Mustang, OK 73064","2026/01/01",1650,"3 Beds","House"
"915","11220 NW 102nd St, Yukon, OK 73099","2026/01/01",2410,"4 Beds","House"
"916","13243 Sawtooth Oak Rd, Choctaw, OK 73020","2026/01/01",2995,"3 Beds","House"
"917","1209 NW 198th St, Edmond, OK 73012","2026/01/01",2550,"4 Beds","House"
"918","2716 Demotte Dr, Yukon, OK 73099","2026/01/01",1850,"3 Beds","House"
"919","708 Cactus Ct, Yukon, OK 73099","2026/01/01",1645,"3 Beds","House"
"920","18108 Manera Wy, Edmond, OK 73012","2026/01/01",1575,"3 Beds","House"
"921","3316 Del Rancho Rd, Del City, OK 73115","2026/01/01",1100,"3 Beds","House"
"922","9212 NW 91st St, Yukon, OK 73099","2026/01/01",1740,"3 Beds","House"
"923","604 Eastview Dr, Yukon, OK 73099","2026/01/01",1495,"3 Beds","House"
"924","11525 N Meridian Ave Unit NA, Oklahoma City, OK 73120","2026/01/01",1050,"2 Beds | 2 Baths | 975 sq ft","House"
"925","4401 Northwest 55th Street, Oklahoma City, OK 73112","2026/01/01",1400,"3 Beds | 2 Baths | 1,300 sq ft","House"
"926","600 NW 4th St Unit #112, Oklahoma City, OK 73102","2026/01/01",1350,"2 Beds | 2 Baths | 950 sq ft","House"
"927","2538 NW 21st St Unit 2538, Oklahoma City, OK 73107","2026/01/01",1295,"2 Beds | 1 Bath | 800 sq ft","House"
"928","12700 Nittany Dr, Oklahoma City, OK 73120","2026/01/01",2000,"3 Beds | 2 Baths | 1,250 sq ft","House"
"929","3625 NW 53rd St, Oklahoma City, OK 73112","2026/01/01",3400,"3 Beds | 2 Baths | 1,741 sq ft","House"
"930","3132 NW 16th St, Oklahoma City, OK 73107","2026/01/01",1650,"3 Beds | 2 Baths | 1,643 sq ft","House"
"932","808 NW 23rd St Unit 1, Oklahoma City, OK 73106","2026/01/01",1495,"Studio | 1 Bath | 875 sq ft","House"
"933","14427 N Pennsylvania Ave Unit 24D, Oklahoma City, OK 73134","2026/01/01",1200,"1 Bed | 1 Bath | 800 sq ft","House"
"934","1820 NW 7th St, Oklahoma City, OK 73106","2026/01/01",1250,"4 Beds | 2 Baths | 1,100 sq ft","House"
"935","6705 Bayberry Dr, Oklahoma City, OK 73162","2026/01/01",2300,"3 Beds | 2 Baths | 1,915 sq ft","House"
"936","1848 NW 172nd St, Edmond, OK 73012","2026/01/01",1800,"3 Beds | 2 Baths | 2,011 sq ft","House"
"937","936 SW 2nd St, Moore, OK 73160","2026/01/01",1250,"3 Beds | 2 Baths | 1,400 sq ft","House"
"938","1929 Lariat Cir, Edmond, OK 73012","2026/01/01",1550,"3 Beds | 2 Baths | 1,424 sq ft","House"
"939","217 E 30th St, Edmond, OK 73013","2026/01/01",1600,"3 Beds | 2 Baths | 1,148 sq ft","House"
"940","12409 SW 2nd St, Yukon, OK 73099","2026/01/01",1300,"2 Beds | 2 Baths | 988 sq ft","House"
"941","9137 Knottingham, Midwest City, OK 73130","2026/01/01",1200,"2 Beds | 2 Baths | 1,062 sq ft","House"
"942","312 Christopher Todd Dr, Moore, OK 73160","2026/01/01",1895,"3 Beds | 3 Baths | 1,956 sq ft","House"
"943","20980 Cortona Dr, Edmond, OK 73012","2026/01/01",2495,"2 Beds | 2 Baths | 1,462 sq ft","House"
"944","1025 Switzerland Ave, Yukon, OK 73099","2026/01/01",1450,"3 Beds | 2 Baths | 1,361 sq ft","House"
"945","1400 Val Genes Rd, Edmond, OK 73003","2026/01/01",1725,"3 Beds | 2 Baths | 1,464 sq ft","House"
"946","702 NE 11th St, Moore, OK 73160","2026/01/01",1099,"2 Beds | 2 Baths | 874 sq ft","House"
"947","1211 Parkwood Ct, Moore, OK 73160","2026/01/01",1150,"2 Beds | 2 Baths | 874 sq ft","House"
"948","14990 NE 2nd St, Choctaw, OK 73020","2026/01/01",2000,"3 Beds | 2 Baths | 1,615 sq ft","House"
"949","929 NE 28th St, Moore, OK 73160","2026/01/01",1495,"3 Beds | 2 Baths | 1,548 sq ft","House"
"950","1121 NW 28th St Unit 1, Oklahoma City, OK 73106","2026/01/01",899,"2 Beds | 1 Bath | 1,000 sq ft","House"
"951","1326 NW 100th St, Oklahoma City, OK 73114","2026/01/01",995,"3 Beds | 1 Bath | 720 sq ft","House"
"952","3011 W Wilshire Blvd Unit Wilshire, Oklahoma City, OK 73116","2026/01/01",1450,"3 Beds | 3 Baths | 1,508 sq ft","House"
"953","1410 NW 10th Street, Oklahoma City, OK 73106","2026/01/01",800,"2 Beds | 1 Bath | 812 sq ft","House"
"954","2800 NW 15th St, Oklahoma City, OK 73107","2026/01/01",1100,"2 Beds | 2 Baths | 1,000 sq ft",NA
"955","2812 NW 15th St, Oklahoma City, OK 73107","2026/01/01",1250,"2 Beds | 1 Bath | 1,041 sq ft",NA
"956","4029 N Nicklas Ave, Oklahoma City, OK 73122","2026/01/01",1400,"3 Beds | 2 Baths | 1,475 sq ft",NA
"957","9900 Rockwell Terrace, Oklahoma City, OK 73132","2026/01/01",2495,"4 Beds | 3 Baths | 3,175 sq ft",NA
"958","8021 NW 104th St, Oklahoma City, OK 73162","2026/01/01",1395,"3 Beds | 2 Baths | 1,670 sq ft",NA
"959","1330 Louise Ave, Oklahoma City, OK 73106","2026/01/01",1029,"2 Beds | 1 Bath | 1,250 sq ft",NA
"960","1939 NW 12th St, Oklahoma City, OK 73106","2026/01/01",799,"1 Bed | 1 Bath | 1,100 sq ft",NA
"962","2205 S Central Ave Unit A, Oklahoma City, OK 73129","2026/01/01",599,"1 Bed | 1 Bath | 550 sq ft",NA
"963","501 SE 14th St, Oklahoma City, OK 73129","2026/01/01",799,"1 Bed | 1 Bath | 750 sq ft",NA
"964","1500 NW 8th St, Oklahoma City, OK 73106","2026/01/01",1299,"3 Beds | 1 Bath | 1,250 sq ft",NA
"965","1628 NW 9th St, Oklahoma City, OK 73106","2026/01/01",1399,"4 Beds | 2.5 Baths | 1,700 sq ft",NA
"966","813 Waterview Rd, Oklahoma City, OK 73170","2026/01/01",1395,"3 Beds | 2 Baths | 1,262 sq ft",NA
"967","1221 NW 42nd St, Oklahoma City, OK 73118","2026/01/01",1250,"2 Beds | 1 Bath | 1,100 sq ft",NA
"968","2749 Cambridge Ct, Oklahoma City, OK 73116","2026/01/01",1100,"2 Beds | 1 Bath | 925 sq ft",NA
"969","10305 Plymouth Ct, Oklahoma City, OK 73159","2026/01/01",1500,"3 Beds | 2 Baths | 1,375 sq ft",NA
"970","124 NW 18th St, Oklahoma City, OK 73103","2026/01/01",925,"1 Bed | 1 Bath | 900 sq ft",NA
"971","1632 Birch St, Oklahoma City, OK 73108","2026/01/01",850,"2 Beds | 1 Bath | 500 sq ft",NA
"972","12136 Thorn Ridge Rd, Oklahoma City, OK 73120","2026/01/01",2600,"4 Beds | 2.5 Baths | 2,907 sq ft",NA
"973","7207 Warriner Way, Oklahoma City, OK 73162","2026/01/01",1595,"3 Beds | 2 Baths | 2,025 sq ft",NA
"974","2108 NE 18th St, Oklahoma City, OK 73111","2026/01/01",750,"2 Beds | 1 Bath | 837 sq ft",NA
"975","1408 SW 23rd St, Oklahoma City, OK 73108","2026/01/01",1475,"3 Beds | 2 Baths | 1,165 sq ft",NA
"976","2408 S Woodward Ave Unit 2408, Oklahoma City, OK 73108","2026/01/01",795,"2 Beds | 1 Bath | 576 sq ft",NA
"977","2517 SW 42nd St, Oklahoma City, OK 73119","2026/01/01",825,"2 Beds | 1 Bath | 690 sq ft",NA
"978","2709 SE 91st St, Oklahoma City, OK 73160","2026/01/01",1545,"3 Beds | 2 Baths | 1,500 sq ft",NA
"979","2317 SW 48th St, Oklahoma City, OK 73119","2026/01/01",1025,"3 Beds | 1 Bath | 913 sq ft",NA
"980","3605 NW 51st St, Oklahoma City, OK 73112","2026/01/01",1295,"3 Beds | 2 Baths | 1,275 sq ft",NA
"981","225 NW 85th St, Oklahoma City, OK 73114","2026/01/01",1249,"4 Beds | 2 Baths | 3,192 sq ft",NA
"982","9915 Larkspur Ln Unit 9915, Oklahoma City, OK 73159","2026/01/01",1150,"2 Beds | 1.5 Baths | 1,215 sq ft",NA
"983","9111 N Walker Ave, Oklahoma City, OK 73114","2026/01/01",1195,"3 Beds | 1.5 Baths | 1,092 sq ft",NA
"984","9906 Mantle Dr, Oklahoma City, OK 73162","2026/01/01",1950,"3 Beds | 2 Baths | 2,016 sq ft",NA
"985","3340 SW 23rd St, Oklahoma City, OK 73108","2026/01/01",825,"2 Beds | 1 Bath | 720 sq ft",NA
"986","5414 S Land Ave, Oklahoma City, OK 73119","2026/01/01",1150,"2 Beds | 1 Bath | 1,050 sq ft",NA
"987","620 Eastview Dr, Yukon, OK 73099","2026/01/01",1675,"3 Beds | 2 Baths | 1,635 sq ft",NA
"988","2914 Vickie dr Unit A, Del city, OK 73115","2026/01/01",700,"2 Beds | 1 Bath | 600 sq ft",NA
"989","2914 Vickie Dr. Apt. D Unit D, Del City, OK 73115","2026/01/01",800,"2 Beds | 1 Bath | 700 sq ft",NA
"990","332 Tullahoma Dr, Edmond, OK 73034","2026/01/01",1595,"4 Beds | 2 Baths | 1,530 sq ft",NA
"991","2005 SE 7th Ct, Moore, OK 73160","2026/01/01",1625,"3 Beds | 2 Baths | 1,500 sq ft",NA
"992","1932 Lariat Cir, Edmond, OK 73003","2026/01/01",1450,"3 Beds | 2 Baths | 1,300 sq ft",NA
"993","6301 NW 22nd St, Bethany, OK 73008","2026/01/01",1150,"3 Beds | 1.5 Baths | 1,070 sq ft",NA
"994","2331 N Thompkins Ave Unit 401, Bethany, OK 73008","2026/01/01",1250,"2 Beds | 1.5 Baths | 950 sq ft",NA
"995","108 S English Dr, Moore, OK 73160","2026/01/01",1275,"3 Beds | 1.5 Baths | 1,227 sq ft",NA
"996","925 Heather Ln, Moore, OK 73160","2026/01/01",1550,"3 Beds | 2 Baths | 1,500 sq ft",NA
"997","2361 N Thompkins Ave, Bethany, OK 73008","2026/01/01",1250,"2 Beds | 1.5 Baths | 950 sq ft",NA
"998","17337 Sparrow Hawk Ln, Edmond, OK 73012","2026/01/01",2250,"3 Beds | 2.5 Baths | 2,475 sq ft",NA
"999","314 E Ercoupe Dr, Midwest City, OK 73110","2026/01/01",1225,"3 Beds | 1 Bath | 1,055 sq ft",NA
"1000","201 W Campbell Dr, Midwest City, OK 73110","2026/01/01",1395,"3 Beds | 1.5 Baths | 1,409 sq ft",NA
"1001","518 E Lockheed Dr, Midwest City, OK 73110","2026/01/01",1175,"3 Beds | 1 Bath | 1,084 sq ft",NA
"1002","309 W Vandament Ave, Yukon, OK 73099","2026/01/01",1175,"2 Beds | 1 Bath | 909 sq ft",NA
"1003","13 Woodgate Dr, Yukon, OK 73099","2026/01/01",1695,"3 Beds | 2 Baths | 1,434 sq ft",NA
"1004","2321 Golden Ln, Edmond, OK 73012","2026/01/01",1450,"3 Beds | 2 Baths | 1,332 sq ft",NA
"1005","1744 NW 15th St Unit 2B, Oklahoma City, OK 73106","2026/01/01",1300,"1 Bed | 1 Bath | 645 sq ft",NA
"1006","7009 NW 90th St, Oklahoma City, OK 73132","2026/01/01",1390,"3 Beds | 2 Baths | 1,400 sq ft",NA
"1007","2112 NE 23rd St, Oklahoma City, OK 73111","2026/01/01",1000,"2 Beds | 1 Bath | 1,117 sq ft",NA
"1008","9009 Lakeaire Dr, Oklahoma City, OK 73132","2026/01/01",2000,"4 Beds | 2 Baths | 2,493 sq ft",NA
"1009","200 S Oklahoma Ave Unit 205, Oklahoma City, OK 73104","2026/01/01",2795,"1 Bed | 1.5 Baths | 1,459 sq ft",NA
"1010","2405 SW 141st Terrace, Oklahoma City, OK 73170","2026/01/01",1895,"3 Beds | 2 Baths | 2,137 sq ft",NA
"1011","2825 Tealwood Dr, Oklahoma City, OK 73120","2026/01/01",1870,"3 Beds | 2.5 Baths | 2,230 sq ft",NA
"1012","3912 SW 25th St, Oklahoma City, OK 73108","2026/01/01",745,"2 Beds | 1 Bath",NA
"1013","1635 NE 50th St, Oklahoma City, OK 73111","2026/01/01",1500,"4 Beds | 2 Baths | 1,312 sq ft",NA
"1014","1301 NE 53rd St, Oklahoma City, OK 73111","2026/01/01",1800,"3 Beds | 2 Baths | 1,826 sq ft",NA
"1015","819 NW 6th St, Oklahoma City, OK 73106","2026/01/01",6995,"3 Beds | 3.5 Baths | 2,100 sq ft",NA
"1016","1437 NE 33rd St, Oklahoma City, OK 73111","2026/01/01",1500,"3 Beds | 2 Baths | 1,015 sq ft",NA
"1017","1806 N Robinson Ave, Oklahoma City, OK 73103","2026/01/01",1450,"3 Beds | 2 Baths",NA
"1018","8207 NW 78th Terrace, Oklahoma City, OK 73132","2026/01/01",1100,"2 Beds | 2 Baths | 1,740 sq ft",NA
"1019","2326 SW 90th Pl, Oklahoma City, OK 73159","2026/01/01",1695,"3 Beds | 2 Baths | 1,246 sq ft",NA
"1020","2421 N Prospect Ave, Oklahoma City, OK 73111","2026/01/01",1300,"3 Beds | 1 Bath | 1,006 sq ft",NA
"1021","13408 Lisbon Ave, Oklahoma City, OK 73170","2026/01/01",3000,"3 Beds | 2 Baths | 1,627 sq ft",NA
"1022","11327 N May Ave Unit C, Oklahoma City, OK 73120","2026/01/01",825,"1 Bed | 1 Bath | 781 sq ft",NA
"1023","8931 NW 109th Terrace, Oklahoma City, OK 73162","2026/01/01",1585,"3 Beds | 2.5 Baths | 1,500 sq ft",NA
"1024","417 NE 115th St, Oklahoma City, OK 73114","2026/01/01",1325,"3 Beds | 2.5 Baths | 1,394 sq ft",NA
"1025","4207 N Reeder Ave, Oklahoma City, OK 73122","2026/01/01",1850,"4 Beds | 2 Baths | 1,980 sq ft",NA
"1026","3005 SW 133rd St, Oklahoma City, OK 73170","2026/01/01",3000,"3 Beds | 2 Baths | 1,627 sq ft",NA
"1027","4500 N Lincoln Blvd, Oklahoma City, OK 73105","2026/01/01",2975,"3 Beds | 2 Baths | 1,604 sq ft",NA
"1028","9028 SW 46th St, Oklahoma City, OK 73179","2026/01/01",1575,"3 Beds | 2 Baths | 1,250 sq ft",NA
"1029","2921 SW 132nd St, Oklahoma City, OK 73170","2026/01/01",2975,"3 Beds | 2 Baths | 1,604 sq ft",NA
"1030","6805 NW 63rd Terrace, Oklahoma City, OK 73132","2026/01/01",1295,"3 Beds | 2 Baths | 1,228 sq ft",NA
"1031","1808 NW 8th St, Oklahoma City, OK 73106","2026/01/01",1600,"3 Beds | 2 Baths | 1,054 sq ft",NA
"1032","910 NW 13th St Unit 11, Oklahoma City, OK 73106","2026/01/01",795,"1 Bed | 1 Bath",NA
"1033","6218 SE 47th St, Oklahoma City, OK 73135","2026/01/01",895,"2 Beds | 2 Baths",NA
"1034","641 SW 161st St, Oklahoma City, OK 73170","2026/01/01",1725,"4 Beds | 2 Baths | 1,725 sq ft",NA
"1035","5820 Shiloh Dr, Oklahoma City, OK 73179","2026/01/01",2295,"4 Beds | 2.5 Baths | 2,182 sq ft",NA
"1036","10029 S Fairview Dr, Oklahoma City, OK 73159","2026/01/01",1695,"3 Beds | 2 Baths | 1,901 sq ft",NA
"1037","13112 Maplewood Ave, Oklahoma City, OK 73120","2026/01/01",2400,"3 Beds | 2.5 Baths",NA
"1038","6100 Blackwood Blvd, Oklahoma City, OK 73132","2026/01/01",2100,"4 Beds | 2 Baths",NA
"1039","3714 N Shartel Ave, Oklahoma City, OK 73118","2026/01/01",1150,"2 Beds | 1 Bath | 2,160 sq ft",NA
"1040","2516 NW 131st St, Oklahoma City, OK 73120","2026/01/01",2950,"4 Beds | 2.5 Baths | 2,000 sq ft",NA
"1041","2625 NW 51st St, Oklahoma City, OK 73112","2026/01/01",1950,"3 Beds | 2 Baths | 1,700 sq ft",NA
"1042","3325 Brookhollow Ct, Oklahoma City, OK 73120","2026/01/01",1395,"2 Beds | 2.5 Baths | 1,407 sq ft",NA
"1043","5802 Clearwater Dr, Oklahoma City, OK 73179","2026/01/01",1575,"3 Beds | 2 Baths | 1,240 sq ft",NA
"1044","3404 Partridge Rd, Oklahoma City, OK 73120","2026/01/01",10000,"3 Beds | 2.5 Baths | 3,212 sq ft",NA
"1045","12621 Lexington Dr, Oklahoma City, OK 73173","2026/01/01",2500,"3 Beds | 4 Baths | 2,507 sq ft",NA
"1046","2906 S Santa Fe Ave, Oklahoma City, OK 73109","2026/01/01",900,"1 Bed | 2 Baths | 580 sq ft",NA
"1047","24 SW 54th St, Oklahoma City, OK 73109","2026/01/01",1400,"3 Beds | 1.5 Baths | 1,272 sq ft",NA
"1048","3325 Robin Ridge Rd, Oklahoma City, OK 73120","2026/01/01",2895,"5 Beds | 4.5 Baths | 3,586 sq ft",NA
"1049","13220 Rock Canyon Rd, Oklahoma City, OK 73142","2026/01/01",6500,"5 Beds | 3.5 Baths | 5,194 sq ft",NA
"1050","2810 Dorchester Dr Unit 13, Oklahoma City, OK 73120","2026/01/01",1000,"2 Beds | 1.5 Baths | 850 sq ft",NA
"1051","2308 NW 12th St, Oklahoma City, OK 73107","2026/01/01",750,"1 Bed | 1 Bath | 468 sq ft",NA
"1052","2812 SW 109th St, Oklahoma City, OK 73170","2026/01/01",2350,"3 Beds | 2 Baths | 2,070 sq ft",NA
"1053","901 NW 13th St, Oklahoma City, OK 73106","2026/01/01",895,"1 Bed | 1 Bath",NA
